update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
11357,0.289306,0.426260,nan,0.100244,nan,0.958016
11358,0.406698,0.427592,-23.955502,0.100232,46.750832,1.191606
11359,0.460861,0.522814,nan,0.100232,nan,1.329340
11360,0.523551,0.596891,-23.617672,0.100220,47.462555,1.426538
11361,0.494182,0.635597,nan,0.100220,nan,1.374904
11362,0.529346,0.656003,-23.150372,0.100208,46.849148,1.429040
11363,0.479362,0.538015,nan,0.100208,nan,1.339307
11364,0.718491,0.567616,-22.267624,0.100197,47.991051,1.885957
11365,0.437209,0.651732,nan,0.100197,nan,1.290990
11366,0.504539,0.901710,-23.655996,0.100185,47.564938,1.424944
11367,0.512884,0.674442,nan,0.100185,nan,1.372826
11368,0.548528,0.603534,-23.271009,0.100173,44.894165,1.487498
11369,0.415728,0.725187,nan,0.100173,nan,1.221563
11370,0.473583,0.747701,-23.793489,0.100161,48.729496,1.360813
11371,0.755819,0.987515,nan,0.100161,nan,1.907956
11372,0.484157,0.772684,-22.652792,0.100149,48.862968,1.384891
11373,0.482756,0.703409,nan,0.100149,nan,1.383034
11374,0.528043,0.454801,-24.263863,0.100137,49.493561,1.504980
11375,0.451620,0.682772,nan,0.100137,nan,1.307435
11376,0.554122,0.607244,-23.615341,0.100125,49.350945,1.454988
11377,0.434884,0.458775,nan,0.100125,nan,1.198411
11378,0.427063,0.550366,-23.561142,0.100113,47.747627,1.148821
11379,0.452876,0.420565,nan,0.100113,nan,1.327329
11380,0.503596,0.783210,-23.278086,0.100102,47.531029,1.393490
11381,0.602275,0.598473,nan,0.100102,nan,1.612444
11382,0.394539,0.442185,-23.562996,0.100090,48.590298,1.158168
11383,0.512290,0.567478,nan,0.100090,nan,1.386175
11384,0.428573,0.459365,-24.095531,0.100078,48.482521,1.240798
11385,0.364372,0.468627,nan,0.100078,nan,1.102177
11386,0.563453,0.613493,-23.975491,0.100066,47.356033,1.569082
11387,0.452812,0.495130,nan,0.100066,nan,1.326280
11388,0.442501,0.496706,-23.936283,0.100054,48.160172,1.281207
11389,0.513026,0.615166,nan,0.100054,nan,1.383280
11390,0.481085,0.778547,-22.431969,0.100042,48.544132,1.299634
11391,0.397402,0.490857,nan,0.100042,nan,1.129716
11392,0.614112,0.650310,-23.505541,0.100030,48.978363,1.587314
11393,0.485653,0.591704,nan,0.100030,nan,1.319945
11394,0.534858,0.656775,-23.086170,0.100018,48.900806,1.430657
11395,0.490119,0.748261,nan,0.100018,nan,1.374542
11396,0.424628,0.430484,-23.710526,0.100006,47.805977,1.244269
11397,0.513221,0.631202,nan,0.100006,nan,1.423707
11398,0.433974,0.542932,-23.516895,0.099994,47.218491,1.271158
11399,0.632884,0.663398,nan,0.099994,nan,1.678787
11400,0.493032,2.160420,-20.739073,0.099982,47.653736,1.389076
11401,0.592001,0.672102,nan,0.099982,nan,1.595330
11402,0.393135,0.580288,-23.516773,0.099970,47.931686,1.181246
11403,0.472241,0.526792,nan,0.099970,nan,1.350533
11404,0.488579,0.690614,-23.318947,0.099958,48.937088,1.384705
11405,0.457492,0.381488,nan,0.099958,nan,1.350260
11406,0.491176,1.007173,-21.621161,0.099947,46.609325,1.456929
11407,0.639076,0.590942,nan,0.099947,nan,1.736311
11408,1.058167,0.910807,-22.605240,0.099935,47.400032,2.591624
11409,0.617256,0.544506,nan,0.099935,nan,1.652142
11410,0.501292,0.498565,-24.010923,0.099923,49.010101,1.425695
11411,0.489798,0.412848,nan,0.099923,nan,1.374395
11412,0.462884,0.504433,-23.798580,0.099911,48.237358,1.323730
11413,0.439608,0.482102,nan,0.099911,nan,1.261528
11414,0.309290,0.407699,-23.270496,0.099899,48.687874,1.002386
11415,0.337464,0.349298,nan,0.099899,nan,1.047037
11416,0.470562,0.526469,-24.676594,0.099887,46.711941,1.342928
11417,0.706368,0.709107,nan,0.099887,nan,1.843940
11418,0.614875,0.588341,-24.598095,0.099875,47.245068,1.654604
11419,0.478204,0.579578,nan,0.099875,nan,1.375738
11420,0.450487,0.548231,-23.192026,0.099864,48.809189,1.320243
11421,0.568913,0.664727,nan,0.099864,nan,1.597022
11422,0.347831,0.551281,-23.056234,0.099852,48.492935,1.124369
11423,0.571330,0.704985,nan,0.099852,nan,1.560048
11424,0.453216,0.503057,-24.915352,0.099840,49.277153,1.297488
11425,0.624574,0.716874,nan,0.099840,nan,1.655518
11426,0.689371,0.832259,-24.715269,0.099828,46.867012,1.805325
11427,0.439489,0.649721,nan,0.099828,nan,1.272015
11428,0.410503,0.578530,-23.311222,0.099816,47.564747,1.224894
11429,0.484349,0.558819,nan,0.099816,nan,1.368875
11430,0.523529,0.605335,-23.668945,0.099804,47.761780,1.459589
11431,0.361611,0.522316,nan,0.099804,nan,1.129954
11432,0.440426,0.481948,-23.684933,0.099792,48.052269,1.288540
11433,0.448208,0.539790,nan,0.099792,nan,1.314921
11434,0.490534,0.593171,-23.667995,0.099781,46.731857,1.399867
