costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,gsector,sector
A,USD,STD,INDL,C,CRWD,1/31/25,035182,CROWDSTRIKE HOLDINGS INC,22788C105,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/17,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/18,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/19,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/20,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/21,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/22,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/23,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/24,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,DDOG,12/31/25,035620,DATADOG INC,23804L103,45,Information Technology
A,USD,STD,INDL,C,PTON,6/30/17,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/18,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/19,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/20,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/21,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/22,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/23,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/24,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PTON,6/30/25,035627,PELOTON INTERACTIVE INC,70614W100,25,Consumer Discretionary
A,USD,STD,INDL,C,PLTR,12/31/18,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,PLTR,12/31/19,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,PLTR,12/31/20,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,PLTR,12/31/21,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,PLTR,12/31/22,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,PLTR,12/31/23,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,PLTR,12/31/24,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,PLTR,12/31/25,036910,PALANTIR TECHNOLOG INC,69608A108,45,Information Technology
A,USD,STD,INDL,C,DASH,12/31/18,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,DASH,12/31/19,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,DASH,12/31/20,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,DASH,12/31/21,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,DASH,12/31/22,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,DASH,12/31/23,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,DASH,12/31/24,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,DASH,12/31/25,037420,DOORDASH INC,25809K105,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/16,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/17,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/18,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/19,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/20,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/21,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/22,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/23,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/24,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,ABNB,12/31/25,037460,AIRBNB INC,009066101,25,Consumer Discretionary
A,USD,STD,INDL,C,APP,12/31/19,038212,APPLOVIN CORP,03831W108,45,Information Technology
A,USD,STD,INDL,C,APP,12/31/20,038212,APPLOVIN CORP,03831W108,45,Information Technology
A,USD,STD,INDL,C,APP,12/31/21,038212,APPLOVIN CORP,03831W108,45,Information Technology
A,USD,STD,INDL,C,APP,12/31/22,038212,APPLOVIN CORP,03831W108,45,Information Technology
A,USD,STD,INDL,C,APP,12/31/23,038212,APPLOVIN CORP,03831W108,45,Information Technology
A,USD,STD,INDL,C,APP,12/31/24,038212,APPLOVIN CORP,03831W108,45,Information Technology
A,USD,STD,INDL,C,APP,12/31/25,038212,APPLOVIN CORP,03831W108,45,Information Technology
A,USD,STD,INDL,C,LCID,12/31/19,039337,LUCID GROUP INC,549498202,25,Consumer Discretionary
A,USD,STD,INDL,C,LCID,12/31/20,039337,LUCID GROUP INC,549498202,25,Consumer Discretionary
A,USD,STD,INDL,C,LCID,12/31/21,039337,LUCID GROUP INC,549498202,25,Consumer Discretionary
A,USD,STD,INDL,C,LCID,12/31/22,039337,LUCID GROUP INC,549498202,25,Consumer Discretionary
A,USD,STD,INDL,C,LCID,12/31/23,039337,LUCID GROUP INC,549498202,25,Consumer Discretionary
A,USD,STD,INDL,C,LCID,12/31/24,039337,LUCID GROUP INC,549498202,25,Consumer Discretionary
A,USD,STD,INDL,C,RIVN,12/31/19,039811,RIVIAN AUTOMOTIVE INC,76954A103,25,Consumer Discretionary
A,USD,STD,INDL,C,RIVN,12/31/20,039811,RIVIAN AUTOMOTIVE INC,76954A103,25,Consumer Discretionary
A,USD,STD,INDL,C,RIVN,12/31/21,039811,RIVIAN AUTOMOTIVE INC,76954A103,25,Consumer Discretionary
A,USD,STD,INDL,C,RIVN,12/31/22,039811,RIVIAN AUTOMOTIVE INC,76954A103,25,Consumer Discretionary
A,USD,STD,INDL,C,RIVN,12/31/23,039811,RIVIAN AUTOMOTIVE INC,76954A103,25,Consumer Discretionary
A,USD,STD,INDL,C,RIVN,12/31/24,039811,RIVIAN AUTOMOTIVE INC,76954A103,25,Consumer Discretionary
A,USD,STD,INDL,C,RIVN,12/31/25,039811,RIVIAN AUTOMOTIVE INC,76954A103,25,Consumer Discretionary
A,USD,STD,INDL,C,GFS,12/31/18,039822,GLOBALFOUNDRIES INC,G39387108,45,Information Technology
A,USD,STD,INDL,C,GFS,12/31/19,039822,GLOBALFOUNDRIES INC,G39387108,45,Information Technology
A,USD,STD,INDL,C,GFS,12/31/20,039822,GLOBALFOUNDRIES INC,G39387108,45,Information Technology
A,USD,STD,INDL,C,GFS,12/31/21,039822,GLOBALFOUNDRIES INC,G39387108,45,Information Technology
A,USD,STD,INDL,C,GFS,12/31/22,039822,GLOBALFOUNDRIES INC,G39387108,45,Information Technology
A,USD,STD,INDL,C,GFS,12/31/23,039822,GLOBALFOUNDRIES INC,G39387108,45,Information Technology
A,USD,STD,INDL,C,GFS,12/31/24,039822,GLOBALFOUNDRIES INC,G39387108,45,Information Technology
A,USD,STD,INDL,C,JAVA,12/31/21,039824,JPMORGAN ACTIVE VALUE ETF,46641Q167,,#N/A
A,USD,STD,INDL,C,JAVA,12/31/22,039824,JPMORGAN ACTIVE VALUE ETF,46641Q167,,#N/A
A,USD,STD,INDL,C,JAVA,12/31/23,039824,JPMORGAN ACTIVE VALUE ETF,46641Q167,,#N/A
A,USD,STD,INDL,C,JAVA,12/31/24,039824,JPMORGAN ACTIVE VALUE ETF,46641Q167,,#N/A
A,USD,STD,INDL,C,JAVA,12/31/25,039824,JPMORGAN ACTIVE VALUE ETF,46641Q167,,#N/A
A,USD,STD,INDL,C,CEG,12/31/20,040614,CONSTELLATION ENE CORP,21037T109,55,Utilities
A,USD,STD,INDL,C,CEG,12/31/21,040614,CONSTELLATION ENE CORP,21037T109,55,Utilities
A,USD,STD,INDL,C,CEG,12/31/22,040614,CONSTELLATION ENE CORP,21037T109,55,Utilities
A,USD,STD,INDL,C,CEG,12/31/23,040614,CONSTELLATION ENE CORP,21037T109,55,Utilities
A,USD,STD,INDL,C,CEG,12/31/24,040614,CONSTELLATION ENE CORP,21037T109,55,Utilities
A,USD,STD,INDL,C,CEG,12/31/25,040614,CONSTELLATION ENE CORP,21037T109,55,Utilities
A,USD,STD,INDL,C,MEDI,12/31/22,041792,HARBOR HEALTH CARE ETF,41151J869,,#N/A
A,USD,STD,INDL,C,MEDI,12/31/23,041792,HARBOR HEALTH CARE ETF,41151J869,,#N/A
A,USD,STD,INDL,C,MEDI,12/31/24,041792,HARBOR HEALTH CARE ETF,41151J869,,#N/A
A,USD,STD,INDL,C,MEDI,12/31/25,041792,HARBOR HEALTH CARE ETF,41151J869,,#N/A
A,USD,STD,INDL,C,GEHC,12/31/19,041818,GE HEALTHCARE TECHNOLOGI INC,36266G107,35,Health Care
A,USD,STD,INDL,C,GEHC,12/31/20,041818,GE HEALTHCARE TECHNOLOGI INC,36266G107,35,Health Care
A,USD,STD,INDL,C,GEHC,12/31/21,041818,GE HEALTHCARE TECHNOLOGI INC,36266G107,35,Health Care
A,USD,STD,INDL,C,GEHC,12/31/22,041818,GE HEALTHCARE TECHNOLOGI INC,36266G107,35,Health Care
A,USD,STD,INDL,C,GEHC,12/31/23,041818,GE HEALTHCARE TECHNOLOGI INC,36266G107,35,Health Care
A,USD,STD,INDL,C,GEHC,12/31/24,041818,GE HEALTHCARE TECHNOLOGI INC,36266G107,35,Health Care
A,USD,STD,INDL,C,GEHC,12/31/25,041818,GE HEALTHCARE TECHNOLOGI INC,36266G107,35,Health Care
A,USD,STD,INDL,C,ARM,3/31/21,043285,ARM HOLDINGS PLC,042068205,45,Information Technology
A,USD,STD,INDL,C,ARM,3/31/22,043285,ARM HOLDINGS PLC,042068205,45,Information Technology
A,USD,STD,INDL,C,ARM,3/31/23,043285,ARM HOLDINGS PLC,042068205,45,Information Technology
A,USD,STD,INDL,C,ARM,3/31/24,043285,ARM HOLDINGS PLC,042068205,45,Information Technology
A,USD,STD,INDL,C,ARM,3/31/25,043285,ARM HOLDINGS PLC,042068205,45,Information Technology
A,USD,STD,INDL,C,CA,12/31/23,045004,XTRACKERS CALIFORNIA MUNI BD,23306X852,,#N/A
A,USD,STD,INDL,C,CA,12/31/24,045004,XTRACKERS CALIFORNIA MUNI BD,23306X852,,#N/A
A,USD,STD,INDL,C,CA,12/31/25,045004,XTRACKERS CALIFORNIA MUNI BD,23306X852,,#N/A
A,USD,STD,INDL,C,GRAL,12/31/21,045458,GRAIL INC,384747101,35,Health Care
A,USD,STD,INDL,C,GRAL,12/31/22,045458,GRAIL INC,384747101,35,Health Care
A,USD,STD,INDL,C,GRAL,12/31/23,045458,GRAIL INC,384747101,35,Health Care
A,USD,STD,INDL,C,GRAL,12/31/24,045458,GRAIL INC,384747101,35,Health Care
A,USD,STD,INDL,C,GRAL,12/31/25,045458,GRAIL INC,384747101,35,Health Care
A,USD,STD,INDL,C,SNDK,6/30/22,051008,SANDISK CORP,80004C200,45,Information Technology
A,USD,STD,INDL,C,SNDK,6/30/23,051008,SANDISK CORP,80004C200,45,Information Technology
A,USD,STD,INDL,C,SNDK,6/30/24,051008,SANDISK CORP,80004C200,45,Information Technology
A,USD,STD,INDL,C,SNDK,6/30/25,051008,SANDISK CORP,80004C200,45,Information Technology
I,USD,STD,INDL,C,DISH,12/31/04,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/05,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/06,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/07,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/08,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/09,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/10,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/11,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/12,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/13,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/14,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/15,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/16,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/17,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/18,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/19,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/20,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/21,060900,DISH NETWORK CORP,25470M109,50,Communication Services
I,USD,STD,INDL,C,DISH,12/31/22,060900,DISH NETWORK CORP,25470M109,50,Communication Services
A,USD,STD,INDL,C,ASML,12/31/04,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/05,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/06,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/07,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/08,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/09,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/10,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/11,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/12,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/13,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/14,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/15,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/16,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/17,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/18,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/19,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/20,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/21,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/22,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/23,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/24,061214,ASML HOLDING NV,N07059210,45,Information Technology
A,USD,STD,INDL,C,ASML,12/31/25,061214,ASML HOLDING NV,N07059210,45,Information Technology
I,USD,STD,INDL,C,CKFR,6/30/04,061355,CHECKFREE CORP,162813109,45,Information Technology
I,USD,STD,INDL,C,CKFR,6/30/05,061355,CHECKFREE CORP,162813109,45,Information Technology
I,USD,STD,INDL,C,CKFR,6/30/06,061355,CHECKFREE CORP,162813109,45,Information Technology
I,USD,STD,INDL,C,CKFR,6/30/07,061355,CHECKFREE CORP,162813109,45,Information Technology
A,USD,STD,INDL,C,HSIC,12/31/04,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/05,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/06,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/07,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/08,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/09,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/10,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/11,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/12,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/13,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/14,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/15,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/16,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/17,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/18,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/19,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/20,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/21,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/22,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/23,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/24,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,HSIC,12/31/25,061494,HENRY SCHEIN INC,806407102,35,Health Care
A,USD,STD,INDL,C,NTAP,4/30/04,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/05,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/06,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/07,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/08,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/09,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/10,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/11,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/12,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/13,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/14,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/15,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/16,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/17,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/18,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/19,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/20,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/21,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/22,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/23,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/24,061591,NETAPP INC,64110D104,45,Information Technology
A,USD,STD,INDL,C,NTAP,4/30/25,061591,NETAPP INC,64110D104,45,Information Technology
I,USD,STD,INDL,C,PIXR,12/31/04,061627,PIXAR,725811103,25,Consumer Discretionary
I,USD,STD,INDL,C,PIXR,12/31/05,061627,PIXAR,725811103,25,Consumer Discretionary
I,USD,STD,INDL,C,CTXS,12/31/04,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/05,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/06,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/07,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/08,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/09,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/10,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/11,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/12,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/13,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/14,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/15,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/16,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/17,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/18,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/19,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/20,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,CTXS,12/31/21,061676,CITRIX SYSTEMS INC,177376100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/04,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/05,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/06,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/07,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/08,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/09,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/10,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/11,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/12,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/13,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/14,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/15,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/16,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/17,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/18,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/19,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/20,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,NUAN,9/30/21,061685,NUANCE COMMUNICATIONS INC,67020Y100,45,Information Technology
I,USD,STD,INDL,C,PPDI,12/31/04,061871,PHARMACEUTICAL PROD DEV INC,717124101,35,Health Care
I,USD,STD,INDL,C,PPDI,12/31/05,061871,PHARMACEUTICAL PROD DEV INC,717124101,35,Health Care
I,USD,STD,INDL,C,PPDI,12/31/06,061871,PHARMACEUTICAL PROD DEV INC,717124101,35,Health Care
I,USD,STD,INDL,C,PPDI,12/31/07,061871,PHARMACEUTICAL PROD DEV INC,717124101,35,Health Care
I,USD,STD,INDL,C,PPDI,12/31/08,061871,PHARMACEUTICAL PROD DEV INC,717124101,35,Health Care
I,USD,STD,INDL,C,PPDI,12/31/09,061871,PHARMACEUTICAL PROD DEV INC,717124101,35,Health Care
I,USD,STD,INDL,C,PPDI,12/31/10,061871,PHARMACEUTICAL PROD DEV INC,717124101,35,Health Care
I,USD,STD,INDL,C,ALXN,7/31/04,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,7/31/05,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,12/31/06,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,12/31/07,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,12/31/08,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,12/31/09,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,12/31/10,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,12/31/11,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
I,USD,STD,INDL,C,ALXN,12/31/12,062263,ALEXION PHARMACEUTICALS INC,015351109,35,Health Care
